Município,Semana 01,Semana 02,Semana 03,Semana 04,Semana 05,Semana 06,Semana 07,Semana 08,Semana 09,Semana 10,Semana 11,Semana 12,Semana 13,Semana 14,Semana 15,Semana 16,Semana 17,Semana 18,Semana 19,Semana 20,Semana 21,Semana 22,Semana 23,Semana 24,Semana 25,Semana 26,Semana 27,Semana 28,Semana 29,Semana 30,Semana 31,Semana 32,Semana 33,Semana 34,Semana 35,Semana 36,Semana 37,Semana 38,Semana 39,Semana 40,Semana 41,Semana 42,Semana 43,Semana 44,Semana 45,Semana 46,Semana 47,Semana 48,Semana 49,Semana 50,Semana 51,Semana 52,Total,CIR
"Belo Horizonte,Nova Lima,Santa Luzia",5,6,6,3,5,1,4,7,7,6,5,4,9,10,8,2,5,14,5,11,5,4,1,2,6,5,4,2,3,3,4,4,7,5,2,4,3,3,5,6,0,1,1,1,0,1,4,0,3,5,2,9,228,31016
Betim,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,14,31017
Contagem,0,1,2,0,0,0,0,3,0,2,2,3,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,2,1,1,1,0,0,2,0,0,2,1,3,0,0,0,1,35,31018
Curvelo,0,0,0,2,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,31019
Guanhães,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31020
Itabira,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,31021
Ouro Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,31022
João Monlevade,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31023
Sete Lagoas,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,31024
"Vespasiano,Lagoa Santa",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,31025
"Diamantina,Itamarandiba",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,31026
"Turmalina,Minas Novas,Capelinha",0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,2,2,0,2,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,25,31027
Bom Despacho,0,0,0,0,0,0,0,0,0,0,0,6,3,1,3,1,0,2,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,30,31028
Formiga,0,0,0,1,0,0,0,5,2,0,3,0,0,5,1,0,4,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,1,3,0,1,0,3,1,1,2,1,1,2,0,0,0,2,0,1,0,45,31030
Itaúna,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,31031
"Pará de Minas,Nova Serrana",0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,31032
"Coronel Fabriciano,Timóteo",1,3,2,4,3,1,5,5,9,0,4,8,5,6,11,7,4,5,0,2,3,3,3,1,0,2,1,1,0,0,0,1,0,2,1,0,2,1,1,1,0,0,1,4,2,2,1,4,0,0,0,1,123,31035
Governador Valadares,4,8,7,17,13,10,5,12,34,42,44,81,79,117,96,121,162,144,244,150,281,181,222,190,158,110,95,76,67,39,37,34,41,26,24,12,10,11,4,10,8,6,10,5,10,9,4,10,13,17,20,7,3137,31036
Ipatinga,5,7,9,8,3,4,3,5,3,4,8,13,3,6,7,2,2,4,4,4,5,4,2,3,5,1,2,3,1,2,3,3,3,2,2,1,0,3,0,3,0,0,0,1,2,3,4,6,1,2,1,2,174,31037
Mantena,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,31038
Resplendor,166,149,143,80,59,71,59,67,73,78,65,79,68,59,58,54,49,33,27,26,25,20,17,18,14,13,10,6,2,2,0,4,2,3,4,1,8,9,2,4,1,3,1,0,3,5,3,1,3,4,0,1,1652,31040
Além Paraíba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,17,31041
Carangola,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,31042
"Leopoldina,Cataguases",2,2,2,3,6,0,9,9,10,17,16,21,10,14,26,12,9,11,9,2,10,2,3,4,1,2,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,222,31044
Muriaé,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,31045
"São João Nepomuceno,Bicas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31047
Ubá,0,0,0,3,2,0,2,1,0,1,2,0,1,3,0,2,2,0,2,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,1,1,0,0,0,0,33,31048
Francisco Sá,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31051
"Janaúba,Monte Azul",0,0,1,1,1,0,0,0,1,0,0,2,1,4,1,2,4,10,4,3,5,1,3,5,2,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,67,31052
Pirapora,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31055
Patos de Minas,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31057
"Unaí,Paracatu",0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,1,0,1,4,0,1,0,1,0,0,2,0,0,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,31058
Manhuaçu,4,2,1,2,1,9,17,25,22,31,67,89,63,63,68,44,92,49,57,40,33,30,21,20,9,8,5,5,1,2,1,1,6,1,1,1,1,1,1,1,0,1,0,4,0,0,0,0,3,0,0,0,903,31059
Ponte Nova,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,31060
Viçosa,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31061
Araçuaí,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,31064
Itaobim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,31065
Nanuque,0,0,1,1,0,0,2,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,15,31066
Padre Paraíso,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,31067
Pedra azul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31068
Araxá,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,31070
"Frutal,Iturama",0,0,0,0,1,0,0,1,2,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15,31071
Uberaba,4,3,0,1,1,2,1,8,5,9,9,17,16,19,12,17,19,9,6,12,6,1,2,3,2,2,3,0,0,1,1,2,1,0,2,3,3,2,2,1,2,1,2,3,0,0,2,1,2,2,3,0,225,31072
Ituiutaba,2,0,0,3,0,0,1,0,1,2,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,19,31073
"Uberlândia,Araguari",0,0,3,2,0,0,0,1,1,0,1,0,0,0,1,1,0,6,0,0,1,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,1,1,31,31075
Manga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31076
João Pinheiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31077
Congonhas,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31078
Conselheiro Lafaiete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,31079
São Gotardo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31082
Bocaiúva,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,31083
Montes Claros,0,1,0,1,4,2,2,2,0,3,3,5,4,0,0,1,1,2,2,1,0,1,1,0,0,1,0,2,1,2,1,0,1,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,3,59,31084
Taiobeiras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,7,6,24,31085
Divinópolis,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,31086
"Lagoa da Prata,Santo Antônio do Monte",0,1,1,4,6,9,13,16,32,49,37,27,16,40,30,34,27,35,20,24,15,12,11,13,5,5,1,6,1,1,1,1,0,0,0,2,6,0,0,1,0,1,0,2,2,2,3,1,1,0,1,0,515,31087
"Oliveira,Santo Antônio do Amparo",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4,31088
Campo Belo,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31089
Piumhi,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,31093
"Almenara,Jacinto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,9,31094
Serro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,4,31095
Itambacuri,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,31096
Juiz de Fora,0,0,1,1,1,0,1,1,1,2,0,2,1,1,1,0,6,1,0,4,1,3,6,4,1,4,1,2,3,1,2,3,2,0,0,0,1,0,0,0,1,1,0,1,1,2,3,3,2,1,1,1,75,31097
"Teófilo Otoni,Malacacheta",0,0,0,0,0,1,2,0,1,0,2,3,4,1,1,0,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,29,31099
"Peçanha,São João Evangelista,Santa Maria do Suaçuí",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31102
